30715,7508935.9500,4692321.3500,643.1300,30715
30716,7508948.4050,4692323.7150,642.8490,30716
30717,7508983.1250,4692328.5230,642.3930,30717
30718,7508992.8730,4692329.9680,642.4260,30718
37238,7508978.8050,4692342.2820,642.7790,37238
37239,7508937.8450,4692333.6840,0.0000,37239
37240,7508933.9300,4692332.4800,642.6010,37240
37247,7508939.3050,4692338.2840,642.8950,37247
37248,7508978.7660,4692349.5120,642.3330,37248
37285,7508996.2950,4692338.9020,642.3430,37285
39909,7508933.2210,4692336.3850,642.7790,39909
39910,7508997.6480,4692330.7290,642.4500,39910
